update,steps,avg_return,win_rate,value_loss
327,116736,-0.2377910315990448,0.9,0.017610855400562286
328,118784,-0.25058379769325256,0.5,0.004078243393450975
329,120832,-0.2557592988014221,0.5,0.00450152438133955
330,122880,-0.2664589285850525,0.5555555555555555,0.016337309032678604
331,124928,-0.2466517686843872,0.5416666666666666,0.017457904294133186
332,126976,-0.23678389191627502,0.5333333333333333,0.003711017780005932
333,129024,-0.252433717250824,0.5833333333333333,0.004774134606122971
334,131072,-0.24953454732894897,0.6333333333333333,0.006011641584336758
335,133120,-0.2628821134567261,0.5,0.004081976134330034
336,135168,-0.2721928060054779,0.625,0.01690847985446453
337,137216,-0.2780948877334595,0.6666666666666666,0.006717481650412083
338,139264,-0.26494157314300537,0.65,0.00715153431519866
339,141312,-0.27040380239486694,0.72,0.0046236771158874035
340,143360,-0.2530544400215149,1.0,0.004622488282620907
341,145408,-0.2572949528694153,1.0,0.003839971963316202
342,147456,-0.25181958079338074,0.9444444444444445,0.01781819388270378
343,149504,-0.2647143304347992,0.9583333333333334,0.004698610864579678
344,151552,-0.25775694847106934,0.8666666666666666,0.004211001098155975
345,153600,-0.24533849954605103,0.3333333333333333,0.006543963681906462
346,155648,-0.23837266862392426,0.41666666666666663,0.018025295808911324
347,157696,-0.2221127152442932,0.5277777777777778,0.006322064436972141
348,159744,-0.21412715315818787,0.6458333333333334,0.0046380748972296715
349,161792,-0.2357381284236908,0.6666666666666667,0.016089443117380142
350,163840,-0.218085378408432,0.75,0.029729802161455154
351,165888,-0.24129219353199005,0.625,0.017336731776595116
352,167936,-0.24693462252616882,0.5833333333333334,0.004049214534461498
353,169984,-0.22999900579452515,0.625,0.01820799708366394
354,172032,-0.1941896378993988,0.7,0.004624841269105673
355,174080,-0.19941279292106628,0.75,0.01668315753340721
356,176128,-0.22643256187438965,0.5,0.0037776236422359943
357,178176,-0.22569569945335388,0.5555555555555555,0.0036976386327296495
358,180224,-0.2305155247449875,0.6666666666666666,0.004653052426874638
359,182272,-0.2584248483181,0.6333333333333333,0.006668402813374996
360,184320,-0.2639986574649811,0.3333333333333333,0.016199547797441483
361,186368,-0.2503611743450165,0.4666666666666667,0.004075571894645691
362,188416,-0.25526827573776245,0.6444444444444445,0.01737930253148079
363,190464,-0.2570197284221649,0.48333333333333334,0.006482717581093311
364,192512,-0.252810537815094,0.4533333333333333,0.003908182494342327
365,194560,-0.25719308853149414,0.5866666666666667,0.00353778013959527
366,196608,-0.24081525206565857,0.5666666666666667,0.018982913345098495
367,198656,-0.2462308406829834,0.48666666666666664,0.0068337442353367805
368,200704,-0.26694321632385254,0.6366666666666666,0.004412589594721794
369,202752,-0.2786983549594879,0.75,0.0066345250234007835
370,204800,-0.26076143980026245,0.875,0.030320705845952034
371,206848,-0.2512816786766052,0.8333333333333334,0.004200774244964123
372,208896,-0.22901016473770142,0.875,0.003845363389700651
373,210944,-0.23040686547756195,0.85,0.004795484244823456
374,212992,-0.23075610399246216,0.5,0.0038022412918508053
375,215040,-0.23493245244026184,0.625,0.004346650093793869
376,217088,-0.24669049680233002,0.6388888888888888,0.0039021908305585384
377,219136,-0.251036673784256,0.5416666666666666,0.004345729015767574
378,221184,-0.24816098809242249,0.5666666666666667,0.016958406195044518
379,223232,-0.25036340951919556,0.6666666666666666,0.017299633473157883
380,225280,-0.23340658843517303,0.5,0.029396872967481613
381,227328,-0.21481190621852875,0.65,0.020008038729429245
382,229376,-0.21819356083869934,0.6833333333333332,0.004070681519806385
383,231424,-0.2290450632572174,0.7,0.004531781189143658
384,233472,-0.2462281882762909,0.6266666666666667,0.017613358795642853
385,235520,-0.25283825397491455,0.6,0.030477359890937805
386,237568,-0.23735740780830383,0.675,0.004443659447133541
387,239616,-0.2433922290802002,0.45,0.0040099467150866985
388,241664,-0.24402841925621033,0.5375,0.0036902292631566525
389,243712,-0.26403602957725525,0.53,0.01751468889415264
390,245760,-0.2502126395702362,0.51,0.004691661335527897
391,247808,-0.23662683367729187,0.51,0.01744168996810913
392,249856,-0.23569855093955994,0.71,0.004269432742148638
393,251904,-0.2350967824459076,1.0,0.00436178594827652
394,253952,-0.2288966327905655,0.75,0.006731028668582439
395,256000,-0.2226785570383072,0.75,0.004338202066719532
396,258048,-0.2455969750881195,0.7125,0.01786447875201702
397,260096,-0.25661641359329224,0.62,0.004712115041911602
398,262144,-0.2689149081707001,0.0,0.0043837400153279305
399,264192,-0.27248790860176086,0.5,0.0046646688133478165
400,266240,-0.2765873670578003,0.4166666666666667,0.006460161879658699
401,268288,-0.27124136686325073,0.4625,0.016384625807404518
402,270336,-0.2662995159626007,0.42000000000000004,0.0046363165602087975
403,272384,-0.2600863575935364,0.62,0.016479596495628357
404,274432,-0.24870172142982483,0.75,0.004905989393591881
405,276480,-0.2633780837059021,0.625,0.007464153226464987
406,278528,-0.24991819262504578,0.6666666666666666,0.017138337716460228
407,280576,-0.2180953025817871,0.625,0.016972165554761887
408,282624,-0.22711318731307983,0.7,0.004087545908987522
409,284672,-0.22004753351211548,0.8,0.004721691831946373
410,286720,-0.22042036056518555,0.7333333333333334,0.004204107914119959
411,288768,-0.22648334503173828,0.7388888888888889,0.00395362451672554
412,290816,-0.22747723758220673,0.7416666666666667,0.01786067895591259
413,292864,-0.24269744753837585,0.7433333333333334,0.018106907606124878
414,294912,-0.2506939172744751,0.5,0.00460632611066103
415,296960,-0.24598091840744019,0.75,0.004561442881822586
416,299008,-0.2420453131198883,0.7000000000000001,0.006268216762691736
417,301056,-0.24818852543830872,0.7125,0.005025974474847317
418,303104,-0.24294832348823547,0.62,0.004358537029474974
419,305152,-0.24533814191818237,0.75,0.019065573811531067
420,307200,-0.23953929543495178,0.875,0.004260800778865814
421,309248,-0.2418709397315979,0.75,0.004500797018408775
422,311296,-0.24451833963394165,0.75,0.00428317254409194
423,313344,-0.24186106026172638,0.72,0.017544886097311974
424,315392,-0.24369625747203827,0.6666666666666666,0.0033877985551953316
425,317440,-0.24882562458515167,0.5833333333333333,0.004206180572509766
426,319488,-0.2484133243560791,0.611111111111111,0.00702392403036356
427,321536,-0.2617529332637787,0.5833333333333333,0.005011236295104027
428,323584,-0.2705952525138855,0.6,0.004135880619287491
429,325632,-0.2713845670223236,0.5866666666666667,0.005083460360765457
430,327680,-0.2524145245552063,0.6866666666666666,0.01768619753420353
431,329728,-0.23472651839256287,1.0,0.017907049506902695
432,331776,-0.23117628693580627,0.875,0.017115358263254166
433,333824,-0.22838930785655975,0.7166666666666667,0.004383913241326809
434,335872,-0.2212481051683426,0.7875,0.005053142085671425
435,337920,-0.22007182240486145,0.6799999999999999,0.00478145107626915
436,339968,-0.22063229978084564,0.75,0.005027067381888628
437,342016,-0.22283560037612915,0.75,0.004233362153172493
438,344064,-0.2214878648519516,0.75,0.004716740921139717
439,346112,-0.2239004671573639,0.6125,0.00485238479450345
440,348160,-0.22125735878944397,0.64,0.004599506035447121
441,350208,-0.23139625787734985,0.75,0.005059482995420694
442,352256,-0.22500962018966675,0.75,0.01792270690202713
443,354304,-0.22620245814323425,0.6666666666666666,0.004705308936536312
444,356352,-0.23029166460037231,0.6875,0.0051545025780797005
445,358400,-0.22677965462207794,0.71,0.017394624650478363
446,360448,-0.22246196866035461,0.5,0.004902937449514866
447,362496,-0.2190060317516327,0.75,0.004277398344129324
448,364544,-0.2363831102848053,0.6666666666666666,0.0071161240339279175
449,366592,-0.23470693826675415,0.6875,0.004487883299589157
450,368640,-0.23689588904380798,0.63,0.007126264739781618
451,370688,-0.229145810008049,1.0,0.004328163340687752
452,372736,-0.22173425555229187,0.9,0.006817723624408245
453,374784,-0.22033080458641052,0.8222222222222223,0.00499442545697093
454,376832,-0.21456030011177063,0.8166666666666667,0.016946766525506973
455,378880,-0.21356156468391418,0.72,0.004729448352009058
456,380928,-0.20874138176441193,0.8,0.018065763637423515
457,382976,-0.19811157882213593,0.9,0.015919413417577744
458,385024,-0.2109546810388565,0.7666666666666666,0.004909210372716188
459,387072,-0.21856540441513062,0.725,0.006648716516792774
460,389120,-0.22628197073936462,0.78,0.027985338121652603
461,391168,-0.21492505073547363,0.6,0.020065154880285263
462,393216,-0.22314506769180298,0.8,0.029690595343708992
463,395264,-0.22684848308563232,0.7833333333333333,0.017274560406804085
464,397312,-0.21711936593055725,0.775,0.0057642050087451935
465,399360,-0.2307942658662796,0.82,0.004752228036522865
466,401408,-0.22466540336608887,0.6,0.0043096402660012245
467,403456,-0.22684746980667114,0.8,0.004576048813760281
468,405504,-0.22613425552845,0.6666666666666666,0.004357924219220877
469,407552,-0.2380446493625641,0.75,0.017657428979873657
470,409600,-0.22410471737384796,0.8,0.017040766775608063
471,411648,-0.24569614231586456,0.3333333333333333,0.004316805861890316
472,413696,-0.24277172982692719,0.29166666666666663,0.0042369975708425045
473,415744,-0.23873111605644226,0.5277777777777778,0.004194730892777443
474,417792,-0.23670998215675354,0.4583333333333333,0.0050354949198663235
475,419840,-0.23403587937355042,0.5666666666666667,0.004392717964947224
476,421888,-0.23190931975841522,0.5666666666666667,0.018964432179927826
477,423936,-0.24746078252792358,0.65,0.004953645169734955
478,425984,-0.2353019416332245,1.0,0.003905442077666521
479,428032,-0.22010697424411774,1.0,0.004319661762565374
480,430080,-0.2239956557750702,0.8333333333333334,0.003944842144846916
481,432128,-0.21497035026550293,0.8125,0.017963483929634094
482,434176,-0.22237390279769897,0.65,0.004082332365214825
483,436224,-0.2174358069896698,0.8,0.017723895609378815
484,438272,-0.22777822613716125,0.65,0.004642219748347998
485,440320,-0.2344619631767273,0.6833333333333332,0.02024274691939354
486,442368,-0.23720672726631165,0.6375,0.004949991591274738
487,444416,-0.2335619330406189,0.5766666666666667,0.004710210487246513
488,446464,-0.22852756083011627,0.6166666666666667,0.004431517329066992
489,448512,-0.22469234466552734,0.5,0.019450252875685692
490,450560,-0.21761810779571533,0.65,0.017835751175880432
491,452608,-0.2269299477338791,0.5166666666666667,0.004383394494652748
492,454656,-0.2343944013118744,0.575,0.016974665224552155
493,456704,-0.23835930228233337,0.5599999999999999,0.020218290388584137
494,458752,-0.2335352599620819,0.61,0.0043041883036494255
495,460800,-0.21649178862571716,0.8571428571428571,0.003862478770315647
496,462848,-0.2286803424358368,0.5952380952380952,0.005220773164182901
497,464896,-0.22289201617240906,0.5634920634920635,0.006454123184084892
498,466944,-0.21580886840820312,0.6726190476190476,0.004948434419929981
499,468992,-0.2359028160572052,0.638095238095238,0.007114561274647713
500,471040,-0.23816576600074768,0.75,0.00680135190486908
501,473088,-0.23598924279212952,0.875,0.017445843666791916
502,475136,-0.23527079820632935,0.9166666666666666,0.004472797270864248
503,477184,-0.2279687225818634,0.9375,0.016277426853775978
504,479232,-0.22020328044891357,0.9,0.004299618769437075
505,481280,-0.23060226440429688,0.5,0.00488769356161356
506,483328,-0.22617074847221375,0.41666666666666663,0.0051257717423141
507,485376,-0.23232516646385193,0.5444444444444444,0.003934084437787533
508,487424,-0.24296388030052185,0.5958333333333333,0.005255657713860273
509,489472,-0.2591334283351898,0.5766666666666667,0.004546629264950752
510,491520,-0.24037228524684906,0.6766666666666666,0.01722656935453415
511,493568,-0.25487667322158813,0.3333333333333333,0.003615233115851879
512,495616,-0.2550775110721588,0.41666666666666663,0.006437615491449833
513,497664,-0.25264936685562134,0.5555555555555556,0.004276692401617765
514,499712,-0.2482304871082306,0.5833333333333334,0.030218299478292465
515,501760,-0.24887053668498993,0.6666666666666667,0.004861830733716488
516,503808,-0.2351045310497284,0.6,0.019813185557723045
517,505856,-0.23008999228477478,0.6571428571428571,0.017058104276657104
518,507904,-0.23269030451774597,0.6603174603174603,0.006172770634293556
519,509952,-0.2366340458393097,0.7452380952380953,0.004816639237105846
520,512000,-0.23417766392230988,0.6961904761904762,0.00479583814740181
521,514048,-0.22839847207069397,0.8,0.004276239778846502
522,516096,-0.23628847301006317,0.9,0.01803794503211975
523,518144,-0.23430542647838593,0.7666666666666666,0.01697579398751259
524,520192,-0.23196180164813995,0.825,0.004041831009089947
525,522240,-0.2408008575439453,0.7933333333333333,0.017890965566039085
526,524288,-0.24478861689567566,0.8,0.017594462260603905
527,526336,-0.25397980213165283,0.65,0.00488689448684454
528,528384,-0.24560780823230743,0.6,0.02278536558151245
529,530432,-0.2463759183883667,0.7,0.004716583993285894
530,532480,-0.24064402282238007,0.6266666666666667,0.004059510305523872
531,534528,-0.23259571194648743,1.0,0.017024077475070953
532,536576,-0.24087277054786682,0.75,0.004772830288857222
533,538624,-0.23459678888320923,0.5833333333333334,0.00433068023994565
534,540672,-0.2248593270778656,0.625,0.005047489423304796
535,542720,-0.2322232723236084,0.7,0.004363037645816803
536,544768,-0.23970133066177368,0.75,0.004232427105307579
537,546816,-0.24824804067611694,0.625,0.017492182552814484
538,548864,-0.22606557607650757,0.75,0.004710179753601551
539,550912,-0.2385895997285843,0.6875,0.004803129937499762
540,552960,-0.23964186012744904,0.6,0.0043724654242396355
541,555008,-0.2447390854358673,0.6,0.01713491976261139
542,557056,-0.24707752466201782,0.5666666666666667,0.00406180415302515
543,559104,-0.2461574524641037,0.4166666666666667,0.004376869648694992
544,561152,-0.2519313097000122,0.36666666666666664,0.003949897829443216
545,563200,-0.2591250538825989,0.4166666666666667,0.018102046102285385
546,565248,-0.2569783627986908,0.36666666666666664,0.018060199916362762
547,567296,-0.27324873208999634,0.38,0.004925043322145939
548,569344,-0.28140711784362793,0.38,0.016978148370981216
549,571392,-0.26824530959129333,0.38,0.006571911741048098
550,573440,-0.26355141401290894,0.48,0.00403555715456605
551,575488,-0.26417410373687744,0.43,0.004294471815228462
552,577536,-0.25463253259658813,0.55,0.004608104005455971
553,579584,-0.25871962308883667,0.6333333333333333,0.004268488381057978
554,581632,-0.25472766160964966,0.75,0.004488247912377119
555,583680,-0.2538819909095764,0.875,0.004470426589250565
556,585728,-0.2574993073940277,0.8333333333333334,0.005098975263535976
557,587776,-0.25029119849205017,0.75,0.004221079871058464
558,589824,-0.24693259596824646,0.8,0.004474841058254242
559,591872,-0.248882457613945,0.75,0.00466216541826725
560,593920,-0.23168501257896423,0.875,0.01684371381998062
561,595968,-0.23223701119422913,0.9166666666666666,0.0168575718998909
562,598016,-0.2381269931793213,0.8541666666666666,0.004488368984311819
563,600064,-0.24253547191619873,0.8333333333333334,0.00501216808333993
564,602112,-0.23044930398464203,0.42857142857142855,0.01752360910177231
565,604160,-0.23678888380527496,0.38095238095238093,0.0042319707572460175
566,606208,-0.24208784103393555,0.38730158730158726,0.019372306764125824
567,608256,-0.23177960515022278,0.35297619047619044,0.0049454569816589355
568,610304,-0.24541915953159332,0.41571428571428565,0.004579787142574787
569,612352,-0.24523650109767914,0.38,0.004907784052193165
570,614400,-0.24205105006694794,0.46333333333333326,0.003982615191489458
571,616448,-0.25003451108932495,0.5833333333333333,0.004439943470060825
572,618496,-0.23786388337612152,0.6933333333333334,0.005525087937712669
573,620544,-0.23289400339126587,0.75,0.0037861031014472246
574,622592,-0.23635657131671906,0.875,0.031095365062355995
575,624640,-0.2325458824634552,0.7833333333333333,0.005243197549134493
576,626688,-0.2336655557155609,0.8375,0.003909003455191851
577,628736,-0.23960304260253906,0.8033333333333333,0.0041465056128799915
578,630784,-0.2369011491537094,0.75,0.005047622136771679
579,632832,-0.23587967455387115,0.875,0.004841684363782406
580,634880,-0.22278811037540436,0.9166666666666666,0.017892872914671898
581,636928,-0.23399591445922852,0.9375,0.003940508235245943
582,638976,-0.24640488624572754,0.8833333333333334,0.003297073533758521
583,641024,-0.2467208057641983,0.5,0.006813965737819672
584,643072,-0.24737313389778137,0.75,0.00466578546911478
585,645120,-0.24511399865150452,0.75,0.004670728929340839
586,647168,-0.24352502822875977,0.75,0.017937248572707176
587,649216,-0.23654314875602722,0.7666666666666667,0.017278429120779037
588,651264,-0.22927778959274292,1.0,0.018144045025110245
589,653312,-0.22456175088882446,0.9,0.0047540003433823586
590,655360,-0.22244048118591309,0.7666666666666666,0.01787598617374897
591,657408,-0.21753805875778198,0.7625,0.004557977896183729
592,659456,-0.22262099385261536,0.76,0.004913519136607647
